step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,balance_change_orig,balance_change_dest,amount_to_balance_ratio,zero_balance_after,type_encoded,fraud_probability,uncertainty,ci_lower_90,ci_upper_90,recommendation,attention_reallocated
379,PAYMENT,1155.53,C1841800969,524733.93,523578.4,M520103965,0.0,0.0,0,0,-1155.530000000028,0.0,0.0022021213644001,0,3,0.0,0.0,0.0,0.0,CLEAR,0
309,PAYMENT,1157.25,C335843947,0.0,0.0,M1652906272,0.0,0.0,0,0,0.0,0.0,1157.25,1,3,0.0,0.0,0.0,0.0,CLEAR,0
159,TRANSFER,383712.04,C1110729673,0.0,0.0,C402359217,409244.68,792956.72,0,0,0.0,383712.04,383712.04,1,4,0.0,0.0,0.0,0.0,CLEAR,0
309,CASH_OUT,217634.4,C527123006,15672.0,0.0,C343763133,575376.9,793011.3,0,0,-15672.0,217634.4,13.885943980093154,1,1,0.0,0.0,0.0,0.0,CLEAR,0
208,CASH_OUT,443153.97,C1597328972,103411.0,0.0,C769726160,1159608.9,1602762.86,0,0,-103411.0,443153.9600000002,4.285324430433605,1,1,0.0,0.0,0.0,0.0,CLEAR,0
186,CASH_OUT,345802.34,C338054971,345802.34,0.0,C119399934,0.0,345802.34,1,0,-345802.34,345802.34,0.9999971081829344,1,1,1.0,0.0,1.0,1.0,INVESTIGATE,1
135,PAYMENT,14756.95,C65777819,21241.0,6484.05,M1883806981,0.0,0.0,0,0,-14756.95,0.0,0.6947062423500613,0,3,0.0,0.0,0.0,0.0,CLEAR,0
48,PAYMENT,327.02,C2023188076,312.0,0.0,M1544340800,0.0,0.0,0,0,-312.0,0.0,1.0447923322683703,1,3,0.015,0.12155245781143208,0.005,0.035,CLEAR,0
302,CASH_OUT,104007.79,C2095464654,0.0,0.0,C1570698932,265432.2,369439.99,0,0,0.0,104007.78999999998,104007.79,1,1,0.0,0.0,0.0,0.0,CLEAR,0
256,CASH_OUT,328114.96,C324132039,0.0,0.0,C914599254,695662.09,1023777.05,0,0,0.0,328114.9600000001,328114.96,1,1,0.0,0.0,0.0,0.0,CLEAR,0
334,TRANSFER,489356.53,C1730998195,50008.0,0.0,C1096333324,3728025.45,4217381.99,0,0,-50008.0,489356.54,9.785369233537963,1,4,0.0,0.0,0.0,0.0,CLEAR,0
187,PAYMENT,4645.15,C825813268,10249.0,5603.85,M200035476,0.0,0.0,0,0,-4645.15,0.0,0.4531853658536585,0,3,0.0,0.0,0.0,0.0,CLEAR,0
210,CASH_OUT,270306.86,C734419051,0.0,0.0,C1518840126,292404.76,562711.62,0,0,0.0,270306.86,270306.86,1,1,0.0,0.0,0.0,0.0,CLEAR,0
287,CASH_OUT,106133.86,C425900662,0.0,0.0,C1139472776,1407964.12,1514097.99,0,0,0.0,106133.86999999988,106133.86,1,1,0.0,0.0,0.0,0.0,CLEAR,0
208,PAYMENT,40108.66,C400331118,0.0,0.0,M843553687,0.0,0.0,0,0,0.0,0.0,40108.66,1,3,0.0,0.0,0.0,0.0,CLEAR,0
163,CASH_OUT,235558.78,C1411277287,105474.0,0.0,C685203088,0.0,235558.78,0,0,-105474.0,235558.78,2.233313865844987,1,1,0.0,0.0,0.0,0.0,CLEAR,0
35,CASH_IN,140519.61,C738886724,20120.0,160639.61,C1590633471,0.0,0.0,0,0,140519.61,0.0,6.983728939913522,0,0,0.0,0.0,0.0,0.0,CLEAR,0
570,PAYMENT,8722.72,C395852718,33168.0,24445.28,M840501290,0.0,0.0,0,0,-8722.720000000001,0.0,0.2629780819439838,0,3,0.0,0.0,0.0,0.0,CLEAR,0
97,CASH_OUT,253498.36,C1225846669,253498.36,0.0,C1102443690,3221753.01,3475251.37,1,0,-253498.36,253498.3600000004,0.9999960552168652,1,1,1.0,0.0,1.0,1.0,INVESTIGATE,1
279,CASH_OUT,56006.03,C983037776,0.0,0.0,C2036084061,968386.4,1024392.43,0,0,0.0,56006.03000000003,56006.03,1,1,0.0,0.0,0.0,0.0,CLEAR,0
22,TRANSFER,2646726.68,C249808960,189447.54,0.0,C1296656022,5390401.06,8037127.74,0,0,-189447.54,2646726.6800000006,13.970689243633126,1,4,0.0,0.0,0.0,0.0,CLEAR,0
469,CASH_OUT,98892.74,C1664164961,60053.0,0.0,C760535968,23453.27,122346.02,0,0,-60053.0,98892.75,1.646730276084857,1,1,0.0,0.0,0.0,0.0,CLEAR,0
139,CASH_OUT,122221.97,C176623791,0.0,0.0,C9714556,4450587.57,4572809.53,0,0,0.0,122221.95999999996,122221.97,1,1,0.0,0.0,0.0,0.0,CLEAR,0
348,PAYMENT,39273.25,C54857488,58.0,0.0,M654434551,0.0,0.0,0,0,-58.0,0.0,665.6483050847457,1,3,0.0,0.0,0.0,0.0,CLEAR,0
272,CASH_OUT,5141769.94,C404738794,5141769.94,0.0,C1742374536,0.0,5141769.94,1,0,-5141769.94,5141769.94,0.999999805514479,1,1,1.0,0.0,1.0,1.0,INVESTIGATE,1
354,CASH_OUT,210063.32,C1037619015,368215.0,158151.68,C2071221217,10524257.26,10734320.58,0,0,-210063.32,210063.3200000003,0.5704893866643492,0,1,0.0,0.0,0.0,0.0,CLEAR,0
188,PAYMENT,9609.82,C1224892822,445944.0,436334.18,M1328771355,0.0,0.0,0,0,-9609.820000000009,0.0,0.0215493390440525,0,3,0.0,0.0,0.0,0.0,CLEAR,0
177,PAYMENT,20079.13,C1751923680,368475.08,348395.95,M2043971801,0.0,0.0,0,0,-20079.130000000005,0.0,0.0544923567358836,0,3,0.0,0.0,0.0,0.0,CLEAR,0
10,PAYMENT,18797.33,C1521391319,30183.97,11386.64,M307174393,0.0,0.0,0,0,-18797.33,0.0,0.6227380712983979,0,3,0.0,0.0,0.0,0.0,CLEAR,0
47,CASH_OUT,667043.9,C1676208609,667043.9,0.0,C1263000252,104132.27,771176.17,1,0,-667043.9,667043.9,0.9999985008505424,1,1,1.0,0.0,1.0,1.0,INVESTIGATE,1
135,PAYMENT,14451.94,C330152759,0.0,0.0,M189428063,0.0,0.0,0,0,0.0,0.0,14451.94,1,3,0.0,0.0,0.0,0.0,CLEAR,0
401,CASH_IN,203784.39,C176849987,158946.0,362730.39,C10997884,294968.99,91184.6,0,0,203784.39,-203784.39,1.2820901935865414,0,0,0.0,0.0,0.0,0.0,CLEAR,0
393,CASH_OUT,135280.18,C147597250,0.0,0.0,C1980518801,205086.28,340366.46,0,0,0.0,135280.18000000002,135280.18,1,1,0.0,0.0,0.0,0.0,CLEAR,0
19,CASH_OUT,99665.32,C1311722631,24492.8,0.0,C604385246,0.0,5456.08,0,0,-24492.8,5456.08,4.069001951514261,1,1,0.0,0.0,0.0,0.0,CLEAR,0
355,CASH_IN,222291.82,C861236762,5650036.19,5872328.01,C986300800,569798.43,347506.61,0,0,222291.81999999937,-222291.8200000001,0.0393434259854845,0,0,0.0,0.0,0.0,0.0,CLEAR,0
163,CASH_OUT,135481.53,C482024164,28526.0,0.0,C1574497454,2741809.84,2877291.36,0,0,-28526.0,135481.52000000002,4.749238616047955,1,1,0.0,0.0,0.0,0.0,CLEAR,0
158,PAYMENT,16796.17,C1443445035,10863.0,0.0,M1858367004,0.0,0.0,0,0,-10863.0,0.0,1.5460392120765831,1,3,0.0,0.0,0.0,0.0,CLEAR,0
281,CASH_OUT,103106.51,C1458119438,187339.27,84232.76,C1843956028,1225317.88,1328424.39,0,0,-103106.51,103106.51,0.5503702434078909,0,1,0.0,0.0,0.0,0.0,CLEAR,0
322,PAYMENT,2360.3,C2097508343,0.0,0.0,M1105529187,0.0,0.0,0,0,0.0,0.0,2360.3,1,3,0.0,0.0,0.0,0.0,CLEAR,0
23,PAYMENT,4014.39,C1301363925,15709.0,11694.61,M1238005418,0.0,0.0,0,0,-4014.39,0.0,0.2555308720560152,0,3,0.0,0.0,0.0,0.0,CLEAR,0
308,CASH_IN,89640.44,C131938702,259.0,89899.44,C209125692,22960.1,0.0,0,0,89640.44,-22960.1,344.7709230769231,0,0,0.01,0.09949874371066196,0.0,0.02,CLEAR,0
36,CASH_OUT,290626.44,C1646195322,0.0,0.0,C614717878,1751246.24,2099862.37,0,0,0.0,348616.1300000001,290626.44,1,1,0.035,0.18377975949489064,0.014750000000000001,0.055,CLEAR,0
312,TRANSFER,2453532.48,C1834291710,0.0,0.0,C543838594,4725821.7,7179354.19,0,0,0.0,2453532.49,2453532.48,1,4,0.0,0.0,0.0,0.0,CLEAR,0
39,CASH_OUT,259085.37,C898765446,132.0,0.0,C612915279,1013214.31,1597338.24,0,0,-132.0,584123.9299999999,1948.01030075188,1,1,0.0,0.0,0.0,0.0,CLEAR,0
525,CASH_OUT,83246.13,C1739693518,0.0,0.0,C1255759542,2540317.77,2623563.9,0,0,0.0,83246.12999999989,83246.13,1,1,0.0,0.0,0.0,0.0,CLEAR,0
182,CASH_IN,21847.05,C1954441484,6307.0,28154.05,C321314680,35976.11,14129.06,0,0,21847.05,-21847.050000000003,3.4633877615726063,0,0,0.0,0.0,0.0,0.0,CLEAR,0
136,CASH_OUT,296432.61,C1912194142,31532.0,0.0,C179737969,0.0,296432.61,0,0,-31532.0,296432.61,9.400710684045286,1,1,0.0,0.0,0.0,0.0,CLEAR,0
48,PAYMENT,465.74,C1027557330,97151.09,96685.36,M700929296,0.0,0.0,0,0,-465.7299999999959,0.0,0.0047939267184061,0,3,0.0,0.0,0.0,0.0,CLEAR,0
583,CASH_OUT,1583.28,C538660797,1583.28,0.0,C595029020,826666.86,828250.14,1,0,-1583.28,1583.280000000028,0.9993687984447194,1,1,0.995,0.0705336798983296,0.985,1.0,INVESTIGATE,1
545,CASH_OUT,176004.37,C1562514646,153.0,0.0,C1846796635,3351.94,179356.3,0,0,-153.0,176004.36,1142.8855194805194,1,1,0.0,0.0,0.0,0.0,CLEAR,0
133,CASH_OUT,704005.8,C1909852056,24180.0,0.0,C125176869,490690.79,1194696.59,0,0,-24180.0,704005.8,29.114006864893927,1,1,0.0,0.0,0.0,0.0,CLEAR,0
33,CASH_OUT,59217.66,C65751843,152.0,0.0,C619682563,11064.56,1858.97,0,0,-152.0,-9205.59,387.0435294117647,1,1,0.005,0.07053367989832957,0.0,0.015,CLEAR,0
14,CASH_OUT,131568.09,C1814615292,30780.0,0.0,C1935293965,263447.73,305336.68,0,0,-30780.0,41888.95000000001,4.274327994542087,1,1,0.0,0.0,0.0,0.0,CLEAR,0
482,TRANSFER,24382.08,C561470318,24382.08,0.0,C1565320699,0.0,0.0,1,0,-24382.08,0.0,0.9999589879539418,1,4,1.0,0.0,1.0,1.0,INVESTIGATE,1
16,CASH_IN,94250.06,C93827033,2646932.36,2741182.41,C2121674731,2405786.88,2311536.82,0,0,94250.05000000028,-94250.06000000006,0.0356072659116737,0,0,0.0,0.0,0.0,0.0,CLEAR,0
351,TRANSFER,153607.08,C875012263,153607.08,0.0,C1330100678,0.0,0.0,1,0,-153607.08,0.0,0.9999934899257904,1,4,1.0,0.0,1.0,1.0,INVESTIGATE,1
380,CASH_IN,142608.94,C1710602197,310540.0,453148.94,C1644383432,417794.02,275185.07,0,0,142608.94,-142608.95,0.4592274128053945,0,0,0.0,0.0,0.0,0.0,CLEAR,0
257,PAYMENT,25442.93,C379218434,0.0,0.0,M113742707,0.0,0.0,0,0,0.0,0.0,25442.93,1,3,0.0,0.0,0.0,0.0,CLEAR,0
404,CASH_IN,123840.97,C1012769831,7813653.33,7937494.3,C739794648,279882.25,156041.27,0,0,123840.96999999974,-123840.98,0.0158493023583755,0,0,0.0,0.0,0.0,0.0,CLEAR,0
394,CASH_IN,143342.83,C1922910526,1741699.26,1885042.09,C657511406,151254.7,7911.87,0,0,143342.83000000007,-143342.83000000002,0.0823005159337807,0,0,0.0,0.0,0.0,0.0,CLEAR,0
279,PAYMENT,15735.65,C1682790599,0.0,0.0,M908716293,0.0,0.0,0,0,0.0,0.0,15735.65,1,3,0.0,0.0,0.0,0.0,CLEAR,0
304,CASH_OUT,612479.52,C850707829,108410.0,0.0,C1991360057,1356497.98,1968977.49,0,0,-108410.0,612479.51,5.649606774220328,1,1,0.0,0.0,0.0,0.0,CLEAR,0
256,PAYMENT,1510.85,C474512475,0.0,0.0,M1762674178,0.0,0.0,0,0,0.0,0.0,1510.85,1,3,0.0,0.0,0.0,0.0,CLEAR,0
185,CASH_OUT,298627.79,C224432831,206882.03,0.0,C1548845779,27053500.01,27352127.8,0,0,-206882.03,298627.7899999991,1.4434619891249658,1,1,0.0,0.0,0.0,0.0,CLEAR,0
130,PAYMENT,16027.83,C574911405,206687.94,190660.11,M978783462,0.0,0.0,0,0,-16027.830000000016,0.0,0.0775456587082018,0,3,0.0,0.0,0.0,0.0,CLEAR,0
411,TRANSFER,281023.82,C1500797086,281023.82,0.0,C1892705319,0.0,0.0,1,0,-281023.82,0.0,0.9999964415954434,1,4,1.0,0.0,1.0,1.0,INVESTIGATE,1
157,CASH_OUT,549458.61,C173977978,0.0,0.0,C421325835,2120499.13,2669957.74,0,0,0.0,549458.6100000003,549458.61,1,1,0.0,0.0,0.0,0.0,CLEAR,0
214,PAYMENT,52512.21,C1318516786,0.0,0.0,M582098141,0.0,0.0,0,0,0.0,0.0,52512.21,1,3,0.0,0.0,0.0,0.0,CLEAR,0
692,CASH_IN,441813.55,C287072327,1414597.55,1856411.1,C86914380,2646498.39,2204684.84,0,0,441813.5500000001,-441813.5500000003,0.3123243339956767,0,0,0.0,0.0,0.0,0.0,CLEAR,0
329,PAYMENT,99620.33,C1274493240,0.0,0.0,M1926940264,0.0,0.0,0,0,0.0,0.0,99620.33,1,3,0.0,0.0,0.0,0.0,CLEAR,0
377,CASH_OUT,17761.15,C1918754732,133.0,0.0,C1435966411,179244.47,197005.61,0,0,-133.0,17761.139999999985,132.5458955223881,1,1,0.0,0.0,0.0,0.0,CLEAR,0
9,TRANSFER,255750.72,C1225751926,0.0,0.0,C1609684527,824722.96,1283418.15,0,0,0.0,458695.19,255750.72,1,4,0.0,0.0,0.0,0.0,CLEAR,0
155,PAYMENT,19753.91,C2116680883,144376.0,124622.09,M65862698,0.0,0.0,0,0,-19753.910000000003,0.0,0.1368217236817498,0,3,0.0,0.0,0.0,0.0,CLEAR,0
687,TRANSFER,130089.1,C928870694,574.0,0.0,C752299187,79055.1,209144.2,0,0,-574.0,130089.1,226.24191304347823,1,4,0.0,0.0,0.0,0.0,CLEAR,0
259,PAYMENT,2585.69,C781526208,0.0,0.0,M352970940,0.0,0.0,0,0,0.0,0.0,2585.69,1,3,0.0,0.0,0.0,0.0,CLEAR,0
156,CASH_IN,56816.7,C571475844,1461687.09,1518503.79,C1572966944,5316924.35,5260107.65,0,0,56816.69999999995,-56816.699999999255,0.038870604740304,0,0,0.0,0.0,0.0,0.0,CLEAR,0
159,CASH_OUT,119376.98,C197971049,11432.0,0.0,C1432741215,761889.34,881266.32,0,0,-11432.0,119376.97999999998,10.441439692119303,1,1,0.0,0.0,0.0,0.0,CLEAR,0
207,CASH_OUT,209355.55,C1790032636,15726.0,0.0,C11003494,24025706.68,24235062.23,0,0,-15726.0,209355.5500000008,13.311855407897246,1,1,0.0,0.0,0.0,0.0,CLEAR,0
40,CASH_IN,9850.75,C497205668,19349124.14,19358974.88,C1052808289,80211.72,70360.98,0,0,9850.73999999836,-9850.740000000003,0.0005091057052308,0,0,0.0,0.0,0.0,0.0,CLEAR,0
154,CASH_OUT,150274.74,C502906085,0.0,0.0,C74358086,8483744.01,8634018.75,0,0,0.0,150274.74000000022,150274.74,1,1,0.0,0.0,0.0,0.0,CLEAR,0
263,CASH_IN,290282.33,C8072443,5864946.37,6155228.7,C236472983,767595.93,477313.6,0,0,290282.3300000001,-290282.3300000001,0.0494944475520502,0,0,0.0,0.0,0.0,0.0,CLEAR,0
283,CASH_IN,283716.96,C266100458,14975774.82,15259491.77,C1387227733,803864.54,520147.58,0,0,283716.94999999925,-283716.96,0.0189450592350012,0,0,0.0,0.0,0.0,0.0,CLEAR,0
260,CASH_IN,297572.18,C152356314,262507.0,560079.18,C1626524775,91185.07,0.0,0,0,297572.18000000005,-91185.07,1.1335737577521448,0,0,0.0,0.0,0.0,0.0,CLEAR,0
255,TRANSFER,351843.08,C570339054,351843.08,0.0,C1608997043,0.0,0.0,1,0,-351843.08,0.0,0.999997157831958,1,4,1.0,0.0,1.0,1.0,INVESTIGATE,1
383,TRANSFER,4156429.0,C735325152,101604.26,0.0,C1495001462,11585303.96,15741732.96,0,0,-101604.26,4156429.0,40.90761639702512,1,4,0.0,0.0,0.0,0.0,CLEAR,0
210,CASH_OUT,142377.95,C2017634339,168310.0,25932.05,C1051160170,525601.06,667979.01,0,0,-142377.95,142377.94999999995,0.8459218351741717,0,1,0.0,0.0,0.0,0.0,CLEAR,0
180,CASH_IN,87260.84,C700489259,24090315.38,24177576.22,C1804883318,11116628.89,11029368.05,0,0,87260.83999999985,-87260.83999999985,0.003622237193715,0,0,0.0,0.0,0.0,0.0,CLEAR,0
251,CASH_OUT,102453.23,C760733078,1862.0,0.0,C1311559341,958913.39,1061366.62,0,0,-1862.0,102453.2300000001,54.9936822329576,1,1,0.0,0.0,0.0,0.0,CLEAR,0
164,CASH_OUT,119654.13,C1056339632,0.0,0.0,C1295749806,1288073.87,1407727.99,0,0,0.0,119654.11999999988,119654.13,1,1,0.0,0.0,0.0,0.0,CLEAR,0
352,CASH_OUT,13053.47,C225861073,747.0,0.0,C2144929071,2083689.73,2096743.2,0,0,-747.0,13053.469999999972,17.451163101604276,1,1,0.0,0.0,0.0,0.0,CLEAR,0
330,PAYMENT,14046.2,C1259903342,0.0,0.0,M1797948951,0.0,0.0,0,0,0.0,0.0,14046.2,1,3,0.0,0.0,0.0,0.0,CLEAR,0
357,CASH_OUT,62861.48,C1826422071,82407.0,19545.52,C1905753809,764555.19,827416.66,0,0,-62861.48,62861.47000000009,0.7628079798077857,0,1,0.0,0.0,0.0,0.0,CLEAR,0
256,PAYMENT,12129.07,C583219281,59219.22,47090.16,M823027740,0.0,0.0,0,0,-12129.059999999998,0.0,0.2048129844840157,0,3,0.0,0.0,0.0,0.0,CLEAR,0
11,PAYMENT,19214.12,C176911771,27758.0,8543.88,M1677449831,0.0,0.0,0,0,-19214.120000000003,0.0,0.6921762311322454,0,3,0.0,0.0,0.0,0.0,CLEAR,0
212,CASH_OUT,94261.84,C1967440853,94261.84,0.0,C1496631599,112303.11,206564.95,1,0,-94261.84,94261.84,0.999989391365675,1,1,1.0,0.0,1.0,1.0,INVESTIGATE,1
19,CASH_IN,122641.03,C656211199,1776879.64,1899520.67,C157191672,1481671.24,1359030.21,0,0,122641.03000000004,-122641.03000000004,0.0690204098346189,0,0,0.0,0.0,0.0,0.0,CLEAR,0
329,CASH_IN,87008.24,C24056629,1843966.43,1930974.67,C1655970864,5183341.94,5096333.71,0,0,87008.23999999999,-87008.23000000045,0.0471853453507039,0,0,0.0,0.0,0.0,0.0,CLEAR,0
19,CASH_OUT,155334.39,C2099790788,0.0,0.0,C1756248403,989604.85,1144939.24,0,0,0.0,155334.39,155334.39,1,1,0.0,0.0,0.0,0.0,CLEAR,0
308,CASH_OUT,113112.09,C1023045376,0.0,0.0,C1178261372,3104005.42,3217117.51,0,0,0.0,113112.08999999984,113112.09,1,1,0.0,0.0,0.0,0.0,CLEAR,0
353,TRANSFER,275082.0,C229722378,275082.0,0.0,C167926085,0.0,0.0,1,0,-275082.0,0.0,0.9999963647335532,1,4,1.0,0.0,1.0,1.0,INVESTIGATE,1
204,CASH_OUT,263165.5,C865914200,0.0,0.0,C1644015851,344878.35,608043.85,0,0,0.0,263165.5,263165.5,1,1,0.0,0.0,0.0,0.0,CLEAR,0
400,CASH_IN,146648.51,C600141698,1854176.09,2000824.6,C2025811386,345126.53,198478.02,0,0,146648.51,-146648.51000000004,0.0790908866207596,0,0,0.0,0.0,0.0,0.0,CLEAR,0
132,CASH_OUT,29745.83,C32776286,14904.0,0.0,C1166653623,0.0,29745.83,0,0,-14904.0,29745.83,1.9956947333109696,1,1,0.0,0.0,0.0,0.0,CLEAR,0
399,CASH_IN,230693.81,C1678871858,4076.0,234769.81,C540698333,0.0,129451.0,0,0,230693.81,129451.0,56.5842065244052,0,0,0.0,0.0,0.0,0.0,CLEAR,0
179,PAYMENT,10109.83,C512741630,0.0,0.0,M814187999,0.0,0.0,0,0,0.0,0.0,10109.83,1,3,0.0,0.0,0.0,0.0,CLEAR,0
138,PAYMENT,45592.34,C385144501,135.0,0.0,M1329912257,0.0,0.0,0,0,-135.0,0.0,335.237794117647,1,3,0.0,0.0,0.0,0.0,CLEAR,0
158,PAYMENT,13686.24,C1633150621,20130.0,6443.76,M418565055,0.0,0.0,0,0,-13686.24,0.0,0.6798589240474889,0,3,0.0,0.0,0.0,0.0,CLEAR,0
203,CASH_OUT,471264.39,C203326773,412674.0,0.0,C656212862,0.0,471264.39,0,0,-412674.0,471264.39,1.14197465317744,1,1,0.025,0.15612494995996007,0.005,0.045249999999999985,CLEAR,0
153,TRANSFER,412511.32,C742014717,412511.32,0.0,C832072738,0.0,0.0,1,0,-412511.32,0.0,0.9999975758299776,1,4,0.99,0.09949874371066195,0.975,1.0,INVESTIGATE,1
158,PAYMENT,26139.14,C1402063834,19510.0,0.0,M1845742321,0.0,0.0,0,0,-19510.0,0.0,1.3397129824201732,1,3,0.0,0.0,0.0,0.0,CLEAR,0
350,PAYMENT,5485.56,C981198249,4098.14,0.0,M2137387929,0.0,0.0,0,0,-4098.14,0.0,1.3382221636733558,1,3,0.0,0.0,0.0,0.0,CLEAR,0
132,TRANSFER,387137.31,C1552384014,62157.0,0.0,C1360819941,338251.96,725389.27,0,0,-62157.0,387137.31,6.228278097750893,1,4,0.0,0.0,0.0,0.0,CLEAR,0
208,CASH_OUT,64178.54,C2145809177,0.0,0.0,C1719762632,132997.67,197176.2,0,0,0.0,64178.53,64178.54,1,1,0.0,0.0,0.0,0.0,CLEAR,0
205,TRANSFER,1230527.66,C79481328,7025.0,0.0,C1034327773,0.0,1230527.66,0,0,-7025.0,1230527.66,175.1391488756049,1,4,0.0,0.0,0.0,0.0,CLEAR,0
19,PAYMENT,1710.84,C925567806,1476228.4,1474517.55,M1121709905,0.0,0.0,0,0,-1710.8499999998603,0.0,0.0011589255707818,0,3,0.0,0.0,0.0,0.0,CLEAR,0
308,PAYMENT,57658.48,C1305542800,0.0,0.0,M1697321060,0.0,0.0,0,0,0.0,0.0,57658.48,1,3,0.0,0.0,0.0,0.0,CLEAR,0
135,CASH_OUT,37756.32,C2037732460,30440.0,0.0,C804899088,0.0,37756.32,0,0,-30440.0,37756.32,1.2403114220952005,1,1,0.0,0.0,0.0,0.0,CLEAR,0
187,CASH_OUT,71974.15,C1512393402,198843.62,126869.47,C2010515958,147231.8,219205.95,0,0,-71974.15,71974.15000000002,0.3619617669313859,0,1,0.0,0.0,0.0,0.0,CLEAR,0
235,CASH_OUT,187524.67,C698826182,0.0,0.0,C945842419,1830748.41,2018273.08,0,0,0.0,187524.67000000016,187524.67,1,1,0.0,0.0,0.0,0.0,CLEAR,0
359,PAYMENT,495.8,C866411272,10489.0,9993.2,M624756055,0.0,0.0,0,0,-495.7999999999993,0.0,0.0472640610104861,0,3,0.0,0.0,0.0,0.0,CLEAR,0
283,CASH_IN,173402.79,C1759877390,376309.05,549711.84,C968657078,486830.14,313427.36,0,0,173402.78999999998,-173402.78000000003,0.4607976587391169,0,0,0.0,0.0,0.0,0.0,CLEAR,0
397,CASH_OUT,35982.32,C1959858383,0.0,0.0,C105708125,982413.52,1018395.84,0,0,0.0,35982.31999999995,35982.32,1,1,0.0,0.0,0.0,0.0,CLEAR,0
186,TRANSFER,603309.34,C449090850,616648.95,13339.61,C1357155606,3770582.51,4373891.85,0,0,-603309.34,603309.3399999999,0.9783659919213484,0,4,0.025,0.15612494995995993,0.01,0.045,CLEAR,0
379,CASH_OUT,206026.91,C1216150271,103078.0,0.0,C173977847,100946.42,306973.33,0,0,-103078.0,206026.91000000003,1.9987282569679568,1,1,0.0,0.0,0.0,0.0,CLEAR,0
301,PAYMENT,3652.29,C815068636,1096.0,0.0,M990228896,0.0,0.0,0,0,-1096.0,0.0,3.3293436645396537,1,3,0.0,0.0,0.0,0.0,CLEAR,0
47,PAYMENT,8002.1,C763385420,206699.0,198696.9,M1925444245,0.0,0.0,0,0,-8002.100000000006,0.0,0.0387135945815191,0,3,0.0,0.0,0.0,0.0,CLEAR,0
404,CASH_IN,234031.62,C1751075216,81287.0,315318.62,C676507481,894300.08,660268.46,0,0,234031.62,-234031.62,2.879042663123708,0,0,0.0,0.0,0.0,0.0,CLEAR,0
347,PAYMENT,16877.76,C1796182240,84510.0,67632.24,M734284420,0.0,0.0,0,0,-16877.759999999995,0.0,0.1997108068772112,0,3,0.0,0.0,0.0,0.0,CLEAR,0
567,CASH_OUT,151700.48,C856087138,19039.0,0.0,C1292574565,66372.86,218073.34,0,0,-19039.0,151700.47999999998,7.96746218487395,1,1,0.0,0.0,0.0,0.0,CLEAR,0
182,CASH_OUT,53291.41,C2019421501,0.0,0.0,C225863029,341379.84,394671.25,0,0,0.0,53291.40999999997,53291.41,1,1,0.0,0.0,0.0,0.0,CLEAR,0
44,CASH_OUT,44993.45,C471931981,0.0,0.0,C919382089,530626.12,575619.57,0,0,0.0,44993.44999999995,44993.45,1,1,0.0,0.0,0.0,0.0,CLEAR,0
350,CASH_OUT,416155.13,C2013201284,113312.4,0.0,C863294236,1864813.09,2280968.22,0,0,-113312.4,416155.1300000001,3.672602975464508,1,1,0.0,0.0,0.0,0.0,CLEAR,0
8,CASH_IN,76362.96,C974484984,4509527.68,4585890.64,C25136566,647346.53,570983.57,0,0,76362.95999999996,-76362.96000000008,0.0169336898418395,0,0,0.0,0.0,0.0,0.0,CLEAR,0
324,CASH_OUT,205462.06,C1622272802,70013.0,0.0,C811893602,287279.79,492741.86,0,0,-70013.0,205462.07,2.9345853686405574,1,1,0.0,0.0,0.0,0.0,CLEAR,0
328,CASH_IN,26696.28,C879144271,790157.96,816854.24,C1740520924,49391.78,22695.5,0,0,26696.280000000028,-26696.28,0.0337859612450639,0,0,0.0,0.0,0.0,0.0,CLEAR,0
37,CASH_OUT,318085.41,C786236918,46247.0,0.0,C98205255,0.0,318085.41,0,0,-46247.0,318085.41,6.877819797612869,1,1,0.0,0.0,0.0,0.0,CLEAR,0
135,PAYMENT,8976.94,C513874025,95094.0,86117.06,M493998366,0.0,0.0,0,0,-8976.940000000002,0.0,0.0943997055576003,0,3,0.0,0.0,0.0,0.0,CLEAR,0
256,CASH_IN,430750.37,C661226641,22202.0,452952.37,C977917308,0.0,0.0,0,0,430750.37,0.0,19.40054812412737,0,0,0.0,0.0,0.0,0.0,CLEAR,0
253,CASH_IN,40797.56,C927468446,1719374.39,1760171.95,C750611279,336952.15,296154.59,0,0,40797.560000000056,-40797.56,0.0237281283873674,0,0,0.0,0.0,0.0,0.0,CLEAR,0
359,PAYMENT,381.42,C893042025,25354.0,24972.58,M1487460389,0.0,0.0,0,0,-381.4199999999983,0.0,0.0150431867481759,0,3,0.0,0.0,0.0,0.0,CLEAR,0
347,CASH_IN,209276.94,C1308523085,28657211.6,28866488.54,C82098979,959076.26,749799.32,0,0,209276.9399999976,-209276.9400000001,0.0073027667736254,0,0,0.0,0.0,0.0,0.0,CLEAR,0
159,PAYMENT,38253.6,C1886580200,579819.24,541565.64,M256124188,0.0,0.0,0,0,-38253.59999999998,0.0,0.0659749304370609,0,3,0.0,0.0,0.0,0.0,CLEAR,0
322,CASH_OUT,147998.39,C234650387,0.0,0.0,C1499631833,189559.66,337558.04,0,0,0.0,147998.37999999998,147998.39,1,1,0.0,0.0,0.0,0.0,CLEAR,0
